AccountID,StudentID,Group,Account Name,Role,SatisfactionScore,Opinion
53589,59112,EDUCATION,skyline467,student,4,プログラミングがほぼ初めてだったので学ぶことが多かった。まだ基本中の基本しか覚えられていないので参考書をもとに書き方を習得していきたい。
53579,60945,EDUCATION,MAROMITCHI,student,5,まず，Pythonの基礎・実践講座を通じて，変数の扱い方やデータの計算方法を学ぶことができ，今後の学習に活かせるようになった．次に統計の知識を学ぶことで，データの読み方を改めて学ぶことができた．次に機械学習の手法を学ぶことで，教師あり学習，教師なし学習，強化学習の違いや，それぞれの学習方法を知ることができた．特に今注目されているLLMを例にとった説明があり，非常に興味深いものであった．
53572,49312,EDUCATION,hiromisato,student,5,講座の全体像を改めて学ぶことができた。特にデータサイエンスの流れの4段階やそれぞれの段階の意味、基本的な用語、代表的な計算ルールなどが分かった。Pythonの基礎については、授業受講や復習を行い基本をしっかり覚えておきたい。
53557,59905,EDUCATION,Sato-Mitsuki,student,5,Pythonで要素の順番のことをindexと表記する。データサイエンスでモデルの構築、評価をする際はimportを使ってライブラリを導入すれば良い。
53515,59412,EDUCATION,Hirocotry,student,3,Pythonの基本文法がわかった。機械学習の仕組み・パターンがわかった。統計の基本的な考え方がわかった。
53503,49134,EDUCATION,Jully_inpvd,student,3,元々、学校でPythonやMathlabを用いたコーディングをしていたので、理解しやすかったです。ただ学校では英語での説明で、理解が追いつかない部分があったのでこの講義でそこを補えたらと思います。
53499,51698,EDUCATION,aihon117,student,5,データサイエンスとは“大量のデータを分析して価値（知識・洞察）を生み出す ”学問／技術領域であり、統計・数学・プログラミング・ビジネス知識の融合が前提にある高度な分野であることを学んだ。\n①データ理解②前処理③モデル構築④評価、がデータサイエンスの基本の流れであり実際にCobalで手を動かしながら、この標準プロセスを身に着けていきたい。\n\nこのあと実際に恐れず自分で手を動かすことで、第1回講義にあったように、PDCAの改善ループを回し続けるスタートラインに立ちたい。
53498,50267,EDUCATION,RyutoNonaka,student,5,機械学習とは何か、データサイエンスで使用するグラフや統計の知識など基本的な知識すらなかったため第1回の前に学べてとてもよかったです。回帰と分類は個人的にコードを覚えること含めてこれからも苦戦するとは思いますが基本的な流れが同じということなどデータサイエンスをする中で必須となってくる知識を学べました。
53495,49441,EDUCATION,TakashiYoshioka,student,5,学習ソースの回帰・分類コースを通して、データ分析の一連の流れ（データの理解、前処理、モデル構築、評価）を実践を通じて学びました。具体的には、数値を予測する線形回帰や、カテゴリーを予測する決定木といった機械学習モデルについてです。Pandasやscikit-learnなどの主要ライブラリを用いて、データの準備（欠損値処理、標準化、ダミー変数化、外れ値処理、データ結合）や、モデルの性能を確かめる評価手法（ホールドアウト法、交差検証）を段階的に習得していきました。まだまだ、初めてのことなので、新鮮で楽しみつつも、頭がむずむずする感じが心地いいです！
53488,49898,EDUCATION,ArisaMiura,student,5,データサイエンスとは大量のデータをただ分析するのではなくて、そのデータを削除などを行い有益な情報を取り出し、問題解決を行うということ。\nGoogle Colaboratory 上でのpythonのコードの書き方について\n機械学習には主に3つの種類があるということ。
53455,49391,EDUCATION,FirePunch,student,5,回帰は数など連続値、分類は離散値を扱う。○○.関数には()を付けないと動作しない。strには''が必須。
53367,49159,EDUCATION,KOBETARO,student,5,データサイエンスの概略とgooglelabを用いたpythonの利用法を学ぶことができた。動画と資料も準備されていたため、学習しやすかった。
53351,59852,EDUCATION,dreamshinshu,student,5,pythonの操作だけでなく，簡単な機械学習も学べてよいものであると感じた．データのインポートといったものも説明があってとても分かりやすかった
53321,51895,EDUCATION,Masato_Taniguchi,student,4,従来の機械学習における「人間による特徴量設計」という枠組みが、ディープラーニングの登場により根本的に変革された過程を、改めて体系的に理解することができました。特に、従来のアルゴリズムが人間の先験的知識に依存していたのに対し、深層学習は大量のデータから自律的に特徴を抽出・表現する点において、知能の定義そのものを再考させる力を持つことに深い感銘を受けました。\n\nさらに、機械学習モデルにおける「予測性能向上」という一見技術的な目標の背後に、情報の圧縮、抽象化、一般化といった極めて哲学的な営みが内在していることを、具体例を交えつつご説明いただいた点に非常に啓発されました。単なる精度向上ではなく、データからどのように本質を抽出し、人間の認識を超える新たな表現体系を獲得するかという視点は、今後のAI研究の指針となるものと確信しております。\n\nまた、深層学習における表現学習の重要性について触れられていた点も特筆すべきと感じました。データの持つ潜在構造を多層的に捉える過程は、人間の認知発達プロセスに通じるものであり、機械による知識獲得が単なる情報処理ではなく、創造的推論の可能性を持つことを強く印象づけられました。この理解は、単なる技術者育成にとどまらず、教育工学、認知科学、哲学との学際的連携の重要性を示唆するものであり、今後、機械学習教育カリキュラムを再設計する際の指針となるものと感じております。\n\n以上より、本資料は単なる技術解説を超え、現代における知識形成・知能のあり方そのものに鋭い問題提起を行っていると受け止めております。今後、本稿を糸口として、より深い探究を続けてまいりたいと存じます。貴重なご示唆を賜り、心より感謝申し上げます。
53284,49278,EDUCATION,u_ma_ru_,student,4,機械学習に必要な統計の知識の復習、データサイエンスの流れや教師あり学習の代表例である回帰・分類を学習できた。
53277,49260,EDUCATION,kaon1002,student,5,データサイエンスとPythonの基礎について学びました。統計の知識まで学びましたが、コードを覚えるのではなく、何の図を書きたいか、データから何を読み取りたいかなどを明確にして、AIなどにコードを作らせることができると分かりました。
53213,50223,EDUCATION,otedamashuntsu,student,5,GCI受講に当たっての準備物や基礎知識、また受講でどのような知識が学べるかを想像することができた。
53205,50186,EDUCATION,ziwoo3244,student,5,本日の講義を通じて、データサイエンティストとして活躍できる人材に求められる能力について理解を深めることができました。特に、単に分析手法やプログラミング技術に精通しているだけではなく、ビジネス課題を正しく捉え、その背景にある本質的な問題を見極める力が重要であることを学びました。\n\nまた、ビジネスの現場においては、分析の目的が曖昧だったり、関係者間で認識がずれていたりすることが多く、そうした状況で適切なデータ分析を行うことの難しさについても学びました。技術力に加え、課題設定力やコミュニケーション力が、実務において極めて重要であると実感しました。
53176,52374,EDUCATION,kitazawat,student,4,Python、機械学習、統計学についての基本部分について学習出来た。
53161,50030,EDUCATION,Meistudent,student,5,pythonの基本的な用語の意味やその機能について学ぶことができた、データサイエンスという世界へは知識がなかったが、主に4つの世界、分野に分かれていることを学んだ。データへの理解に関しては統計や可視化を行い、そこから変換作業を行うことが必要で、この基礎の部分への知識は数学のdistribution程度だったのでさらに知識を深めたい。
53156,49587,EDUCATION,Hama_ryo,student,5,データサイエンスにおいて用いられるpythonの基礎的な使い方、統計学の基礎知識、機械学習の基礎知識について学んだ。
53071,52491,EDUCATION,k2fukuoka,student,4,機械学習の各手法について、具体例を交え復習することができた。自己教師あり学習について、あまり正しく理解できていなかったが、自己教師あり学習と呼ばれる理由が理解できた。
53036,61160,EDUCATION,hanada64,student,5,これから学んでいくGCIの内容の概要を掴むことが出来ました。大学でデータサイエンスの講義を受講していましたが、初めの講義は２年以上前かつ複数の科目で分割されたものであったため、思い出せたことや体系化できたことが多く、実りある事前学習になりました。
52965,49166,EDUCATION,yuseii1224,student,5,データサイエンスの基礎を一から学べる機会を得られました。inputとoutputの相関性を学ぶことができ、有意義な時間でした。
52951,49133,EDUCATION,takana0229,student,5,これから学ぶことの全体像を把握することができました。
52946,52619,EDUCATION,Satoke511,student,5,データサイエンスの基礎理解が深まった。今後学習する意味目的を明確化することができた。
52934,49817,EDUCATION,Pooh1219,student,5,簡単なpythonのプログラミングは行ったことがあったが、統計データを分析、可視化するような使い方はしていなかったので、GCIベーシックにより体系的に学習を進められてとても良かった。数学的な統計の知識は学校（高校）で学習したばかりだったので、応用例をつかめ有用だった。
52929,49400,EDUCATION,misatonion,student,5,データサイエンスをする上で必要になる基礎知識（データの前処理、モデル構築から評価）などを学びました。\n読んでおいたほうが良い本やPythonの実践的な演習もあり、実際にできるよう、学習して行きたいです。
52925,49170,EDUCATION,hitsujihanetarou,student,5,回帰，分類におけるpandasやfit，sklearnの使い方がわかった．機械学習ではテストデータとトレインデータに分けることによってより正解率を高められるということがわかった．
52922,49226,EDUCATION,GariLeonaru,student,5,Google Colabの使用法を学び，Pythonの基礎的な構文について復習することができた。また，機械学習の概念について触れることができた。
52906,49232,EDUCATION,sakiho317,student,4,実践的に学べてとても良い教材だと感じました。
52903,49524,EDUCATION,Mikimon13,student,5,データサイエンスとは、大量のデータの分析して、新しい価値を生み出す学問分野。数学・統計学、ビジネス、プログラミングの知見が必要。データサイエンスで取り扱うデータは、表データで表せる構造化データとそれ以外の非構造化データに分けられる。
52866,50042,EDUCATION,ckm11005,student,4,本日の講義では，データサイエンス，Python，統計の知識，機械学習の主な手法を学んだ．データサイエンスや機械学習は難しいと感じているが，本講座を通して知識を身に着けたいと考えている．
52850,49330,EDUCATION,Rinrinakari,student,5,GCIの講義の進め方や事前知識について学べた。データサイエンスは、データの理解、前処理、モデル構築、評価の流れで行われており、様々な場面で活用されていることがわかった。
52841,50044,EDUCATION,MKawakubo,student,4,Pythonについて以前少しだけ学んだ事があったが、今回私にとって初めて扱う関数やライブラリが出てきて、もっと学びたいと思った。また、統計についても経済学部で学んでいることが少し役立って嬉しかった。
52764,57829,EDUCATION,cicstudent,student,5,機械学習には、正解ラベル付きデータを用いる教師あり学習、ラベルなしで構造を探索する教師なし学習、行動と報酬を通じて最適行動を見つける強化学習の3種類があることを学んだ。
52751,49629,EDUCATION,ike-econ,student,3,データサイエンスの流れや手法。Pythonにおける基本的な関数やメソッド、オブジェクト、ライブラリなどの利用法。
52702,49850,EDUCATION,Tomoya_Ootake,student,5,今回初めてPython、データサイエンスとは何なのかについて学んだが、C言語を学んだ経験があったためか、基礎的な部分は比較的容易に理解することができた。
52638,52716,EDUCATION,Sumikaaa,student,5,データサイエンスとは、大量のデータを分析して、新しい価値(役立つ情報や新しい知識)を生み出す学問分野や技術分野のことで、流れとしては、データの理解、データの前処理、モデル構築、モデル評価となっている。
52617,57852,EDUCATION,Kdye100xg,student,5,今回の講義では、データサイエンスに必要な基礎的な知識と学問の概要を学べ、今後の学習の流れを知る指標となりました。また、演習も併せて準備されておりインプットだけでなくアウトプット学習もできるいい機会でした。
52546,59834,EDUCATION,ssrktmt3110,student,3,データを分析する際の流れ（データの理解、前処理、モデルの構築、評価）とpythonの基礎部分
52477,49115,EDUCATION,TopHatBaron,student,4,ロジスティクス回帰や線形回帰、決定木や分散、標準偏差、Pythonの基本的な文法などの基礎的な知識について学んだ。
52435,58481,EDUCATION,Hamada_Saki,student,4,コードを使うことで単・複数の要素の特徴(数値の大小やデータ型など)を判定することができる。\n複雑な計算や複数要素のデータの処理においては手作業で限界があるため、特に定量分析では非常に有用なのだろうと思った。
52390,49510,EDUCATION,moettine,student,4,ジェネレーティブAIの発展により自身の将来がどうなるのかに関して非常に不安を持っていたが、自身で知識を身につけて実践することで将来に活かせると感じた。
52324,52408,EDUCATION,ehisa612,student,5,データを分析することは仕事で普段からよくありますが、その前提としての仮説や、何のためのデータかということについての考え方を改めて思い出す機会となりました。\npythonが未経験ですが、AIでなくいったん構造を知っておくと言う事が重要
52313,58404,EDUCATION,TAKEDAKazuki02,student,5,本日のデータサイエンスの講義では、構造化・非構造化データの収集と分析、問題解決の流れを学びました。特に、データの理解における統計量算出や可視化、前処理でのクリーニングや標準化、モデル構築におけるデータ分割と評価方法が重要だと認識しました。数学・統計学、プログラミング、ビジネスの融合がデータサイエンスの鍵となることも理解しました。
52116,51945,EDUCATION,takeponn,student,4,Pythonの基礎について学びました．\nオブジェクトの取り扱い方演算子に関して，基本的なPythonの操作について理解をした
52093,49463,EDUCATION,Nozo_hope,student,5,本講座を受けるうえで必要な学習量や教材の使い方を押さえることができた。また、事前学習資料でデータサンエスの基礎を知ることができた。
52074,49258,EDUCATION,Hataryo0520,student,5,Zip ファイルは、すべて展開してからダウンロードする
52072,49118,EDUCATION,mutsukawa,student,5,pythonは触ったことあったが、numpyなどあまり使用した経験はないため、さわりを学ぶことができた。また、モデル構築やモデル評価の手法などの確認をすることができた。
52057,50327,EDUCATION,Tsubasa_Yoshida,student,5,機械学習とは？という感じで臨んでいたが、データサイエンスの根底的なところであるという理解をした。機械学習の方法で回帰と分類があるが、分類のほうが少しむずかしそうに感じた。回帰のほうが数学的に理解がしやすかったので、何かをするとなったらこちらからのアプローチで考えがちになってしまいそう。分類についての苦手を払拭できるように引き続き頑張りたい。
52054,49126,EDUCATION,ryoishi29,student,5,Pythonの基礎（四則演算や行列などの操作、基本的なライブラリの使用方法など）や機械学習の基礎を網羅的に学んだ。
52047,51982,EDUCATION,keito0614,student,5,pythonの基礎的なものを復習す直すことができたと思う。基礎的なことでミスをしないようにこれからも基礎部分を忘れないように講義を受けていきたい
52000,49298,EDUCATION,kaneken_AI,student,4,データサイエンスの基礎、統計、機械学習と、それらをする上でのプログラミング技術を学んだ。特にPythonで扱う変数やクラスなどの概念的な説明が参考になり、実際にデータ分析をいかにして行うか（データの理解→データの前処理→モデルの構築・評価）が理解できた。
51967,58328,EDUCATION,Ryota_Sumiyoshi,student,5,この講座を受けるにあたり必須となる知識、特に、パイソン基礎、統計学、機械学習の基礎的な部分について復習することができた。特に大きな学びはなく、大学院で学んだことを再度学習することで、理解度を深めることができた。パイソンのクラスやメッソドの部分で少し不安要素が見つかったので、自学習でカバーする予定である。
51940,63052,EDUCATION,OMCPhide,student,5,Colabの基本的な使い方を知った。コーディングにおける代入という概念が重要で、数学の同値とは異なるという認識をはじめに持つことができた。
51875,53505,SPONSOR,abobonbo,student,3,pythonの基礎をおさらいがてら確認できた。機械学習の主な手法は知らないことも多かったので勉強になった。
51874,49164,EDUCATION,Nishimori,student,5,データは目的を持って収集、解析しないといけない
51839,49145,EDUCATION,lesfleurs,student,5,面倒な計算や複雑な式を書く必要になった時、Pythonを使用すれば簡単に計算することができると学んだ。
51798,50288,EDUCATION,yuta_35112,student,5,データサイエンスからPythonの基礎が初学者の私にもわかりやすかった。特に関数やメソットが文章だけでなく、動画や実際に触って学べる点がわかりやすかった。
51777,51407,SPONSOR,tazawa_haruka,student,4,事前学習として、データの扱いにおける基本的な手順、およびPythonの基本を学習した。\nデータの扱いにおける基本的な手順について、普段から仕事でなんとなくやっている内容が明文化されていておさらいになった。\nPythonの基本は、既に身についている内容だった。
51755,58895,EDUCATION,KUJITAKUTO,student,5,Pythonを用いて学修するにあたって覚えておかなければならない基礎技術を０から学ぶことが出来た。一部大学の授業で学んだものもあったが、回帰分析等まだ学んでいない部分については予習の機会となりとても有意義だった。
51740,50274,EDUCATION,YunxiLU2024,student,5,"In today's lecture, I learned about the fundamental concepts and objectives of GCI, and reviewed basic knowledge of programming and data science. I particularly deepened my understanding of the importance of computer science and its practical applications."
51700,49013,EDUCATION,takainou,student,4,まずは基本的なことだと考えるが、正しく「問う」ことが重要である。問うことも問う力も養えなければ問題解決力も身につかなないし、定義が不十分だと問題解決は失敗することとなる。今回の講義で様々な能力を身につけることができると考えるが、同時に問う力も養え、学び、ビジネス両面に効果が得られるよう取り組みを進めたい
51691,61838,EDUCATION,herok0809,student,5,以前大学の講義で学習したPythonや機械学習について勉強はしたけれども抜けていた部分を今回の学習で補填することができた。特に、Pythonの実践を通じて腕を取り戻すことができた。
51690,59079,EDUCATION,Sasaki14R,student,5,事前学習の資料は要点がまとまっているので、講義前に一目見ておくだけでも、講義の内容の理解を深めることができた。今後も講義の準備資料として、有効活用していきたい。
51687,52108,EDUCATION,jumpjump,student,5,これまでゼミの研究で統計ソフトを使って行っていた分析をpythonで一部できるようになりました。
51678,52367,EDUCATION,AitaniShintaro,student,5,データサイエンスについての全体像を把握することができた。特にデータサイエンスの流れや基礎的な統計の知識などを確認し、講義を受けるにあたっての事前準備を行うことができた。
51669,49185,EDUCATION,shinchance,student,4,データサイエンスとは何か、Pythonの基礎や統計知識について学びました。\n特に機械学習を使用したデータサイエンスのプロセス、「テータの理解、データ前処理、モデル構築、モデル評価」の説明は大変理解やすかったです。
51658,51983,EDUCATION,HiromasaTanaka,student,3,基本的な統計やデータサイエンスにおける考え方を振り返る機会になったと思います。DL基礎講座を並行しているのでうまく行き来しながら進めたいと思いました。
51644,58771,EDUCATION,KazuakiTone,student,5,GCIに臨むにあたって、スムーズに学習を進められるような基礎的な知識を得ることができた。特に、統計と機械学習の分野に関しては初見では個人的にはばらばらに学んでいた知識だったので、今一度体系的に知識を整理することができて非常に有意義だった。これから15回の講義でもっと複雑な範囲までスピード感を持って学ぶことになると思うが、そのためにしっかりとインプットしておかなければならない知識を学べた。
51625,49294,EDUCATION,kwada2004,student,5,データサイエンスの基礎的な知識が理解できました。実際にはPythonのプログラム作成を通してさらに理解を深めていきます。
51623,49592,EDUCATION,grow_ups,student,5,スライドで詳しく丁寧な説明があり、メソッドやクラス、indexなどの理解も容易にできてとてもわかり安かったのが良かったです。
51590,62321,EDUCATION,HayatoOtsuki,student,5,Pythonの動かし方や、演算子、変数などのこれから学んでいく上で必要になってくるであろう基礎的なことについて学んだ。
51557,49444,EDUCATION,koseiyasuda,student,5,オブジェクトとクラスの違いは、クラスにはある属性とメソッドそれを実際に使ってできたものがオブジェクトであるということ。\n自分でクラス内の属性とメソッドを作ることはあまりなく、あらかじめ用意されていたライブラリの関数やファイルを使うほうが楽だということ。
51555,49395,EDUCATION,lucas20010423,student,5,自分がこれからどんなことを学んでいくのかが明確にわかった、授業を受けていく中で、この講義の活かし方を模索していきたい。
51542,57875,EDUCATION,akit1616,student,5,データサイエンスの概観、Pythonの基礎文法等について体系的に学ぶことができた。printやsumなどのプログラムの基礎や演算子による評価などデータ分析を行う上での基礎知識を身につけることができた。本講義内での実践を繰り返すことで定着させていきたい。
51508,58062,EDUCATION,yuuichiiwata,student,4,Pythonの基礎の基礎となる知識を学ぶことができました。手を動かしながら学ぶことが大切だと分かりました。
51483,49349,EDUCATION,ko_agriculture,student,5,データサイエンスの基礎部分を体系的に理解できた。またPythonのさわりの部分を学習できたことで、プログラミングへの苦手意識が薄れた。
51478,49579,EDUCATION,bigbee07,student,5,データサイエンスの意義、Pythonを使ったデータ分析の流れを学んだ。また、実際にコーディングして実行することで手を動かしてデータ分析を行った。
51419,60032,EDUCATION,kuma_yokohama,student,4,Pythonの基礎的演習について説明があった。また、”データサイエンス”についての簡単な説明があった。
51402,60164,EDUCATION,takepwo0717,student,5,データサイエンスの基礎を流れメインで学んだ。流れとして一つ一つの説明があり、データの前処理は想像しやすかったが、それ以降のデータの理解とモデル構築、モデル評価は初めて知ることが多かったので良い学びになった。また、Pytonの基礎として基礎的なコードと言語を理解し、論理的なコードを書く必要があることがわかった。
51395,49348,EDUCATION,ccxa0063,student,4,pythonやデータサイエンスに触れるうえで必要な知識を得ることができた。\nまた、演習も用意されており、手を動かすことで理解を深めることができた。
51383,49574,EDUCATION,minoruinoue,student,3,データサイエンス、Pythonの基礎を理解することができました。Pythonは講義だけでは十分理解するのは難しくコーディングをしてみる必要があると感じました。
51369,50277,EDUCATION,Amyuegaito,student,4,出欠方法、これからのスケジュールがわかって、同計画していけばいいのかが明確になりました。
51363,51950,EDUCATION,SophiaTabata,student,4,現代社会で活躍する人材の3要素（仮説思考、デジタルスキル、目的思考）データサイエンティストに求められるスキル（ビジネス力、データサイエンス力、データエンジニアリング力）があることを理解した。自分は初学者というか、入門者であるが、その場合は相当な覚悟が求められること、しかしそれに対してどのようなマインドセットで立ち向かうのか、またどのようなスキャフォールディングが用意されているのかも学んだ。どうなるかわからないが楽しみながら挑んでみたい。
51358,49193,EDUCATION,Yuto_Kuroda,student,5,機械学習とは何なのか、それを行うための手順。Phythonの使い方と基礎的な文法。これから本講座を受講する姿勢。
51339,59478,EDUCATION,Kimachi0000,student,4,Pythonの基本的なツールを再確認できた。クラスとオブジェクトの関係性を理解するのに少し苦戦した。
51248,49194,EDUCATION,sei0806hattori,student,5,データサイエンス、パイソンについて、基本的なことを網羅的に学ぶことができた。しかし、これから実用レベルまで勉強していきたい。
51240,49037,EDUCATION,Nishibori_Kyoko,student,5,GoogleコラボとLinuxについての知識が広がり、新たな可能性を感じています。クラウド上でのプログラミング環境と強力なオープンソースOSの組み合わせは、開発効率を飛躍的に向上し、特にデータ分析やAI開発において、これらのツールの重要性は今後もさらに高まっていくと思います。両方のスキルを磨くことで、技術者としての幅も広がると思います。
51239,49875,EDUCATION,Joeyyyyy,student,5,.
51233,49602,EDUCATION,Kaya0229,student,5,データサイエンスと基礎的な機械学習について特に座学による機械学習の全体像把握がためになった。演習の回帰分類ではデータのクリーニングから簡易の機械学習までを学んだ。
51229,50902,SPONSOR,BoldRuler,student,4,Pythonの基礎・実践を学べたので、今後の作業に役立てたいです。プログラム言語に触れるのが10年以上ぶりで、さらにこれまで私が学んだことのあるプログラム言語と違う点が多く、最初は戸惑いました。しかし、丁寧に解説してくださったので、理解度が深まりました。
51220,49448,EDUCATION,Tsuyopon,student,5,本講義では、データサイエンスの分析の流れと実践する上で必要となる基礎的な知識を学んだ。具体的にははじめにデータサイエンスの流れを、次にPythonの使用方法と簡単な構文や演算子、考え方、統計の基本知識と最後に機械学習の概要について学んだ。
51167,49567,EDUCATION,knitcafe,student,5,GCI受講をすすめるうえで、基礎となる学びを丁寧にガイドしてくださりありがとうございました。理解を深めることができました。
51163,49937,EDUCATION,takaki88,student,5,### 事前学習1 データサイエンスとは\n- データサイエンスとは、**大量のデータを分析して、新たな価値を生み出す**もの\n- データには2種類ある。\n    - 構造化データと非構造化データ。\n        - 構造化：行と列で管理\n            - さらに量的および質的にわかれる。この組み合わせが多い\n        - 非構造：行と列にできない　画像や音声、動画など\n- どうやってデータを収集するか？\n    - 個人ではオープンデータ（政府や公共機関）やコンペ参加でデータを提供してもらう\n\n- データサイエンスの流れ\n    - 機械学習を用いる場合4工程\n        \n        ### データ理解　なにがある、なにがない、なにが必要そう？\n        \n        - 統計量を算出→　平均や中央値、分散を見て傾向を見る\n        - 可視化　→視覚的にグラフ等にする\n            - これを通して、このデータが分析に使えるかを考える（とりあえずデータを見てみて、こんなことできそうの仮説を持つ）\n            \n        \n        ### データ前処理　整理して使えるようにする\n        \n        - 外れ値や欠損値を探す →クリーニング（削除や保管をする）\n        - スケールを揃える　単位や値の範囲を**標準化**。\n            - 定義：標準化は平均が０，分散が１となるようにスケールを整えること\n        - カテゴリーデータがややこしいときはダミー変数化をする\n            - ０，１で情報を整理する。カテゴリという情報を０，１のデータにできる\n            \n        \n        ### モデル構築　やってみる（作ってみる）\n        \n        - モデルとは、目的達成のために構築される計算ルールのこと\n        - ルールを考えるために、データを分析して、モデル選択して、モデルを訓練するというプロセスを踏む\n            - 線形かな?とか\n        - データ分割をすることで、いまもってるデータ全部でモデルを試さず一部を使って性能検査に使う。\n            - ホールドアウト法\n                - 例　過去問を解く　→　１回分を使って練習→残りで実力を図るみたいな\n            - K分割交差検証法\n                - パートごとに他の回を使う。データの偏りを減らせるが計算コストはかかる\n        - モデル選択\n            - どうやるかを目的によって選ぶ\n                - 回帰モデル　→数値を予測\n                - 分類モデル　→データをカテゴリに分ける\n                - クラスタリング　→データをいくつかのグループに分ける\n        - モデル訓練\n            - 訓練用データを機械学習モデルに学習させる\n            - 線形回帰モデルだとして、切片と傾きが推定できる（パラメータを決める）\n            \n        \n        ### モデル評価　どうだったかの検証\n        \n        - 信頼性評価\n        - どのモデルなのかによって、使える評価指標が違う\n            - 回帰モデルなら平均二乗誤差\n                - 誤差　予測と実測の差\n            - 分類モデルなら正解率\n\n\n### 事前学習2　Python\n\n- Google colab上で動かせる\n- Notebookは対話型の開発環境（１つのインプットに対して１つ返ってくる）\n- 作りながら聞いてみる　https://colab.research.google.com/drive/1AYgqxFP5OFX0ChVxOfcf3yrjZG_njAWd\n- 演算子　値に対して計算を指示\n    - 比較演算子\n- データ型\n    - 整数　int\n    - 少数　float\n    - 文字列　str\n    - 真偽値　bool\n    \n    選択されているデータ型の略称の説明です：\n  \n    - int は integer (整数) の略です\n    - float は floating point number (浮動小数点数) の略です\n    - str は string (文字列) の略です\n    - boolは「boolean（ブーリアン）」の略で、真（True）または偽（False）の2つの値のみを取るデータ型です。論理値とも呼ばれ、条件分岐や論理演算で使用されます。\n        - データ型を確認するときは、type関数を使う\n- リストについて\n    - 要素とインデックスで管理\n    - インデックスは0からはじまる\n- 関数は事前に決められた処理を実行するコード\n    - 入力値　引数\n    - 出力値　戻り値\n- メソッド\n    - 各データ型が持つ、自身に処理を実行するコード\n    - 変数名の後ろにドットを付けたら使える\n    - 関数とメソッドはコード表記が違う\n- オブジェクトとクラス\n    - オブジェクトは値（属性）と処理（メソッド）をまとめたもの。オブジェクトはクラスによって定義される\n        - イメージ\n            - **クラス**＝レシピ（材料＊変数 と 手順＊関数）\n            - **オブジェクト**＝実際に作った料理（ラーメン一杯、カレー一皿　処理し終わっている）\n- ライブラリ\n    - もともと作られているプログラムファイル集
51162,50279,EDUCATION,SoraEzawa,student,5,データを収集し適切に使用する事の大切さや目的を持ってAIを活用する重要性がわかった。また、この講座を受講した先にある未来にも期待が持てた。
51062,49031,EDUCATION,tenta_tani,student,5,データサイエンスにおいて、データをどのように集めるかから始まり、それを使ってどのような手続きでモデルを作っていくかが学べた。\nまた、Pythonを基礎的な部分から学び直すことができ、今後の研究・学習の糧になったと感じる。
51049,52272,EDUCATION,amijunko,student,4,データサイエンスの基本的な用語や考え方、そして、pythonの基礎をあらためて学んだ。いままでは本を読んだり、人に聞いたり、断片的な知識であったが、今回の講義で基本的な事柄を一通りおさらいすることができたと思う。
51033,51734,EDUCATION,YasuiHibiki,student,5,前半では機械学習や統計量の基本的な知識を振り返ることができた。後半では、回帰と分類の実践演習から外れ値のあり扱い方やデータの前処理を学ぶことができた。
51023,49034,EDUCATION,RoyRoyRoy,student,4,データサイエンスとは、Physonの基礎（関数や入力方法など）、Google Colabの簡単な使い方。
51011,50221,EDUCATION,mmm111mmm,student,4,事前学習ということであったが、１～6まですべてにおいて知らないことが沢山あり勉強になった。\n特に演習については、結構難易度が高いと感じたが、実際に手を動かしながら進めることで少しインプットすることもできた。
51010,50132,EDUCATION,urachiroru,student,4,データサイエンスおよび機械学習の全体像と取り組みかたをおおむね理解することができたと思います。特に、回帰と分類の演習は、とても具体的で処理のイメージをつかむことができました。
51006,49054,EDUCATION,uuuunnnnii,student,5,講座の大まかな概要を掴むことができた
51005,49305,EDUCATION,Rina_03Shiro,student,5,本日の講義では、Pythonに初めて触れ、多くの学びを得た。特に、type関数を用いたデータ型の確認について理解を深めた。\nたとえば、int型とfloat型を演算すると結果はfloat型になることや、int同士の割り算もfloat型になることを知った。また、シングルクォートやダブルクォートで囲まれたものはstr型になるなど、覚えるべきポイントが多くあると感じた。
50915,58078,EDUCATION,mabel777,student,5,データサイエンスの基礎を理解した上で、Python の基本文法を学びました。また、Google Colaboratoryを使って、プログラミングを体験しまして、楽しかったんです。
50888,59997,EDUCATION,takei123,student,5,大規模言語モデル(LLM)の学習では、教師 あり 学習、 教師な し学習の両 方の概 念を取 り入れ た自己 教師あ り学習を行 う。LLMでは主に「Next Token Prediction (次の単語の生成確率を予測する手法)」に よって学習 が進め られて います 。こ れによ り、一 部の入 力情報 から次 の言葉 を予測 できる ように なると理解した。
50849,49338,EDUCATION,tomohide_monoi,student,5,学習のベースとなる考え方や、Pythonの基礎を非常にわかりやすいスライドを持って講義してくださり、非常にわかりやすかった。内容自体はすでに知っている内容ではあったので、新しい発見は少なかったが、クラスといった考えの理解が浅く、もう少し復習しておくべきだと感じた。
50838,50176,EDUCATION,edwardhung,student,4,本講義の全体像を把握でき、達成すべき目標も明確になりました。また、目標達成までのマイルストーンも示されており、学習しやすく感じます。
50818,49457,EDUCATION,Nana07Hashi,student,3,この講義で扱う基礎的な知識を学ぶことができた。Pythonの基礎的な知識をつけることができた。
